--------- beginning of crash
06-12 23:12:35.588 F/linker  (19094): CANNOT LINK EXECUTABLE "/system/bin/smartcable/smartCableSTBApp": library "libmosquitto.so" not found: needed by main executable
06-12 23:20:38.299 D/stbdpc  (  403): STB_DPGetNumPaths[570]: num_paths: 1
06-12 23:20:38.399 D/stbdpc  (  403): STB_DPGetNumPaths[570]: num_paths: 1
06-12 23:20:38.467 D/sub_mixing_factory(  349): [out_standby_subMixingPCM:1324] out_stream(0xf139b000) usecase: PCM_NORMAL
06-12 23:20:38.467 I/sub_mixing_factory(  349): [usecase_change_validate_l_sm:1170] cur dev masks:0x1, delete out usecase:PCM_NORMAL
06-12 23:20:38.467 I/sub_mixing_factory(  349): [usecase_change_validate_l_sm:1180] standby unmask usecase PCM_NORMAL
06-12 23:20:38.467 I/amlAudioMixer(  349): [delete_mixer_input_port:197] input port ID:0, type:PCM_SYSTEM, cur mask:0x1
06-12 23:20:38.469 I/system_server(  637): oneway function results will be dropped but finished with status OK and parcel size 4
06-12 23:20:38.499 D/stbdpc  (  403): STB_DPGetNumPaths[570]: num_paths: 1
06-12 23:20:38.500 D/rtk_heartbeat(  350): heartbeat_timed_out: heartbeatCmdCount = 3384, expected nextSeqNum = 3384
06-12 23:20:38.501 D/rtk_heartbeat(  350): rtkbt_heartbeat_cmpl_cback: Current SeqNum = 3384,should SeqNum=3384, status = 0
06-12 23:20:38.514 I/.startv.hotsta(21213): oneway function results will be dropped but finished with status OK and parcel size 4
06-12 23:20:38.517 I/e.swalekh.abct( 1352): oneway function results will be dropped but finished with status OK and parcel size 4
06-12 23:20:38.527 D/JioSTBMRServer-SERVICE( 3281): InetSocketAddress(InetAddress.getByName(inetAddress.hostAddress)-/192.168.1.255
06-12 23:20:38.527 D/JioSTBMRServer-SERVICE( 3281): #beacon:RKISBFJ60000097:0:false:0:1:SV=181024 , 192.168.1.255
06-12 23:20:38.532 D/JioSTBMRServer-SERVICE( 3281): InetSocketAddress(InetAddress.getByName(inetAddress.hostAddress)-/192.168.1.255
06-12 23:20:38.532 D/JioSTBMRServer-SERVICE( 3281): #broadcast IP:192.168.1.255
06-12 23:20:38.599 D/stbdpc  (  403): STB_DPGetNumPaths[570]: num_paths: 1
06-12 23:20:38.604 D/JioStbInactivityTimer(  936): Timer: count 270 warningTimeout:10680 timeout:10800
06-12 23:20:38.604 D/JioStbInactivityTimer(  936): isUserActive: Curr:3133803 Prev:3133803
06-12 23:20:38.673 D/dvb_iptv(  403): ReadEmmNetworkTask[1537]: EMM Select Timeout Occured 3
06-12 23:20:38.699 D/stbdpc  (  403): STB_DPGetNumPaths[570]: num_paths: 1
06-12 23:20:38.727 I/appium  (21098): channel read: POST /session/cd6b97fb-043a-4938-910b-8b388c8467b2/element
06-12 23:20:38.728 I/appium  (21098): FindElement command
06-12 23:20:38.733 I/appium  (21098): method: 'xpath', selector: '//android.widget.ImageView[@resource-id='in.startv.hotstar:id/iv_profile']'
06-12 23:20:38.733 I/appium  (21098): Waiting up to 10000ms for the device to idle
06-12 23:20:38.738 I/appium  (21098): The following attributes will be included to the page source: [resource-id]
06-12 23:20:38.741 D/ltts_ip_emm(  403): LTTS_IP_DMXStartEMM[381]: parse_emm_cat_status failed
06-12 23:20:38.752 D/memtrack_aml(  366): sysfs path
06-12 23:20:38.800 D/stbdpc  (  403): STB_DPGetNumPaths[570]: num_paths: 1
06-12 23:20:38.812 I/appium  (21098): Took 0ms to retrieve 0 matches for '//android.widget.ImageView[@resource-id='in.startv.hotstar:id/iv_profile']' XPath2 query
06-12 23:20:38.818 I/appium  (21098): AppiumResponse: {"sessionId":"cd6b97fb-043a-4938-910b-8b388c8467b2","value":{"error":"no such element","message":"An element could not be located on the page using the given search parameters","stacktrace":"io.appium.uiautomator2.common.exceptions.ElementNotFoundException: An element could not be located on the page using the given search parameters\n\tat io.appium.uiautomator2.utils.ElementLocationHelpers.findElement(ElementLocationHelpers.java:156)\n\tat io.appium.uiautomator2.handler.FindElement.safeHandle(FindElement.java:60)\n\tat io.appium.uiautomator2.handler.request.SafeRequestHandler.handle(SafeRequestHandler.java:59)\n\tat io.appium.uiautomator2.server.AppiumServlet.handleRequest(AppiumServlet.java:259)\n\tat io.appium.uiautomator2.server.AppiumServlet.handleHttpRequest(AppiumServlet.java:253)\n\tat io.appium.uiautomator2.http.ServerHandler.channelRead(ServerHandler.java:77)\n\tat io.netty.channel.AbstractChannelHandlerContext.invokeChannelRead(AbstractChannelHandlerContext.java:374)\n\tat io.netty.channel.AbstractChannelHandlerContext.invokeChannelRead(AbstractChannelHandlerContext.java:360)\n\tat io.netty.channel.AbstractChannelHandlerContext.fireChannelRead(AbstractChannelHandlerContext.java:352)\n\tat io.netty.handler.codec.MessageToMessageDecoder.channelRead(MessageToMessageDecoder.java:102)\n\tat io.netty.channel.AbstractChannelHandlerContext.invokeChannelRead(AbstractChannelHandlerContext.java:374)\n\tat io.netty.channel.AbstractChannelHandlerContext.invokeChannelRead(AbstractChannelHandlerContext.java:360)\n\tat io.netty.channel.AbstractChannelHandlerContext.fireChannelRead(AbstractChannelHandlerContext.java:352)\n\tat io.netty.channel.CombinedChannelDuplexHandler$DelegatingChannelHandlerContext.fireChannelRead(CombinedChannelDuplexHandler.java:438)\n\tat io.netty.handler.codec.ByteToMessageDecoder.fireChannelRead(ByteToMessageDecoder.java:328)\n\tat io.netty.handler.codec.ByteToMessageDecoder.channelRead(ByteToMessageDecoder.java:302)\n\tat io.netty.channel.CombinedChannelDuplexHandler.channelRead(CombinedChannelDuplexHandler.java:253)\n\tat io.netty.channel.AbstractChannelHandlerContext.invokeChannelRead(AbstractChannelHandlerContext.java:374)\n\tat io.netty.channel.AbstractChannelHandlerContext.invokeChannelRead(AbstractChannelHandlerContext.java:360)\n\tat io.netty.channel.AbstractChannelHandlerContext.fireChannelRead(AbstractChannelHandlerContext.java:352)\n\tat io.netty.handler.timeout.IdleStateHandler.channelRead(IdleStateHandler.java:287)\n\tat io.netty.channel.AbstractChannelHandlerContext.invokeChannelRead(AbstractChannelHandlerContext.java:374)\n\tat io.netty.channel.AbstractChannelHandlerContext.invokeChannelRead(AbstractChannelHandlerContext.java:360)\n\tat io.netty.channel.AbstractChannelHandlerContext.fireChannelRead(AbstractChannelHandlerContext.java:352)\n\tat io.netty.channel.DefaultChannelPipeline$HeadContext.channelRead(DefaultChannelPipeline.java:1422)\n\tat io.netty.channel.AbstractChannelHandlerContext.invokeChannelRead(AbstractChannelHandlerContext.java:374)\n\tat io.netty.channel.AbstractChannelHandlerContext.invokeChannelRead(AbstractChannelHandlerContext.java:360)\n\tat io.netty.channel.DefaultChannelPipeline.fireChannelRead(DefaultChannelPipeline.java:931)\n\tat io.netty.channel.nio.AbstractNioByteChannel$NioByteUnsafe.read(AbstractNioByteChannel.java:163)\n\tat io.netty.channel.nio.NioEventLoop.processSelectedKey(NioEventLoop.java:700)\n\tat io.netty.channel.nio.NioEventLoop.processSelectedKeysOptimized(NioEventLoop.java:635)\n\tat io.netty.channel.nio.NioEventLoop.processSelectedKeys(NioEventLoop.java:552)\n\tat io.netty.channel.nio.NioEventLoop.run(NioEventLoop.java:514)\n\tat io.netty.util.concurrent.SingleThreadEventExecutor$6.run(SingleThreadEventExecutor.java:1044)\n\tat io.netty.util.internal.ThreadExecutorMap$2.run(ThreadExecutorMap.java:74)\n\tat io.netty.util.concurrent.FastThreadLocalRunnable.run(FastThreadLocalRunnable.java:30)\n\tat java.lang.Thread.run(Thread.java:923)\n"}}
06-12 23:20:38.855 I/ActivityTaskManager(  637): Fully drawn in.startv.hotstar/com.hotstar.MainActivity: +7s908ms
06-12 23:20:38.861 I/AppPerfTracer(21213):  splash time is: 7082 
06-12 23:20:38.861 I/AppPerfTracer(21213):  startup time is: 611 
06-12 23:20:38.861 I/AppPerfTracer(21213):  pageRenderedTime time is: 65 
06-12 23:20:38.861 I/AppPerfTracer(21213):  startup type is cold 
06-12 23:20:38.861 I/AppPerfTracer(21213): data processing time is: 7082 
06-12 23:20:38.861 I/AppPerfTracer(21213): api response time is: 5242 
06-12 23:20:38.861 I/AppPerfTracer(21213): fingerprint key fetch time is: 1 
06-12 23:20:38.861 I/AppPerfTracer(21213): splash animation time is: 3148 
06-12 23:20:38.861 I/AppPerfTracer(21213): total time is : 7758 
06-12 23:20:38.861 I/AppPerfTracer(21213):  total app startup time is: 7758 
06-12 23:20:38.861 I/AppPerfTracer(21213): App Init Time: 297 
06-12 23:20:38.861 I/AppPerfTracer(21213): Activity Init Time: 72 
06-12 23:20:38.861 I/AppPerfTracer(21213): Splash Init Time: 243 
06-12 23:20:38.861 I/AppPerfTracer(21213): Startup Init Time: 1266 
06-12 23:20:38.861 I/AppPerfTracer(21213): Start Api Init  461 
06-12 23:20:38.861 I/AppPerfTracer(21213): Proto Parsing Time: 110 
06-12 23:20:38.900 D/stbdpc  (  403): STB_DPGetNumPaths[570]: num_paths: 1
06-12 23:20:38.964 V/DigitalSignage(  637): Package Name: null
06-12 23:20:38.964 V/DigitalSignage(  637): Left: 0
06-12 23:20:38.964 V/DigitalSignage(  637): Right: 0
06-12 23:20:38.964 V/DigitalSignage(  637): Top: 0
06-12 23:20:38.964 V/DigitalSignage(  637): Bottom: 0
06-12 23:20:38.964 D/DigitalSignage(  637): else - Package Name :: null left : 0 right :: 0 top :: 0 bottom :: 0 dfu-right :: 1920 dfu-bottom :: 1080
06-12 23:20:38.979 W/AnimatorSet(21213): Start delay should always be non-negative
06-12 23:20:38.981 W/System.err(21213): java.lang.IllegalArgumentException: width and height must be > 0
06-12 23:20:38.986 W/System.err(21213): 	at android.graphics.Bitmap.createBitmap(Bitmap.java:1113)
06-12 23:20:38.986 W/System.err(21213): 	at android.graphics.Bitmap.createBitmap(Bitmap.java:1080)
06-12 23:20:38.986 W/System.err(21213): 	at android.graphics.Bitmap.createBitmap(Bitmap.java:1030)
06-12 23:20:38.986 W/System.err(21213): 	at android.graphics.Bitmap.createBitmap(Bitmap.java:991)
06-12 23:20:38.986 W/System.err(21213): 	at com.hotstar.feature.login.profile.customview.CircleImageView.c(SourceFile:46)
06-12 23:20:38.988 W/System.err(21213): 	at com.hotstar.feature.login.profile.customview.CircleImageView.setImageDrawable(SourceFile:4)
06-12 23:20:38.988 W/System.err(21213): 	at coil.target.ImageViewTarget.f(SourceFile:3)
06-12 23:20:38.988 W/System.err(21213): 	at coil.target.GenericViewTarget.h(SourceFile:19)
06-12 23:20:38.988 W/System.err(21213): 	at coil.target.GenericViewTarget.c(SourceFile:1)
06-12 23:20:38.988 W/System.err(21213): 	at coil.RealImageLoader.c(SourceFile:255)
06-12 23:20:38.988 W/System.err(21213): 	at coil.RealImageLoader$enqueue$job$1.invokeSuspend(SourceFile:32)
06-12 23:20:38.988 W/System.err(21213): 	at kotlin.coroutines.jvm.internal.BaseContinuationImpl.resumeWith(SourceFile:9)
06-12 23:20:38.988 W/System.err(21213): 	at Yg.i.a(SourceFile:129)
06-12 23:20:38.988 W/System.err(21213): 	at S3.A.s(SourceFile:11)
06-12 23:20:38.988 W/System.err(21213): 	at kotlinx.coroutines.a.p0(SourceFile:81)
06-12 23:20:38.988 W/System.err(21213): 	at kotlinx.coroutines.d.a(SourceFile:18)
06-12 23:20:38.988 W/System.err(21213): 	at coil.RealImageLoader.b(SourceFile:10)
06-12 23:20:38.988 W/System.err(21213): 	at coil.request.ViewTargetRequestManager.onViewAttachedToWindow(SourceFile:13)
06-12 23:20:38.988 W/System.err(21213): 	at android.view.View.dispatchAttachedToWindow(View.java:20490)
06-12 23:20:38.988 W/System.err(21213): 	at android.view.ViewGroup.dispatchAttachedToWindow(ViewGroup.java:3496)
06-12 23:20:38.988 W/System.err(21213): 	at android.view.ViewGroup.dispatchAttachedToWindow(ViewGroup.java:3496)
06-12 23:20:38.989 W/System.err(21213): 	at android.view.ViewGroup.addViewInner(ViewGroup.java:5278)
06-12 23:20:38.989 W/System.err(21213): 	at android.view.ViewGroup.addView(ViewGroup.java:5064)
06-12 23:20:38.989 W/System.err(21213): 	at android.view.ViewGroup.addView(ViewGroup.java:5004)
06-12 23:20:38.989 W/System.err(21213): 	at androidx.recyclerview.widget.e.a(SourceFile:26)
06-12 23:20:38.989 W/System.err(21213): 	at androidx.recyclerview.widget.RecyclerView$l.m(SourceFile:243)
06-12 23:20:38.989 W/System.err(21213): 	at androidx.recyclerview.widget.RecyclerView$l.l(SourceFile:3)
06-12 23:20:38.989 W/System.err(21213): 	at androidx.leanback.widget.GridLayoutManager$b.b(SourceFile:42)
06-12 23:20:38.989 W/System.err(21213): 	at androidx.leanback.widget.S.b(SourceFile:58)
06-12 23:20:38.989 W/System.err(21213): 	at androidx.leanback.widget.k.a(SourceFile:12)
06-12 23:20:38.989 W/System.err(21213): 	at androidx.leanback.widget.GridLayoutManager.v0(SourceFile:1052)
06-12 23:20:38.989 W/System.err(21213): 	at androidx.recyclerview.widget.RecyclerView.r(SourceFile:74)
06-12 23:20:38.989 W/System.err(21213): 	at androidx.recyclerview.widget.RecyclerView.p(SourceFile:72)
06-12 23:20:38.989 W/System.err(21213): 	at androidx.recyclerview.widget.RecyclerView.onLayout(SourceFile:8)
06-12 23:20:38.989 W/System.err(21213): 	at android.view.View.layout(View.java:22844)
06-12 23:20:38.989 W/System.err(21213): 	at android.view.ViewGroup.layout(ViewGroup.java:6389)
06-12 23:20:38.989 W/System.err(21213): 	at androidx.constraintlayout.widget.ConstraintLayout.onLayout(SourceFile:67)
06-12 23:20:38.989 W/System.err(21213): 	at android.view.View.layout(View.java:22844)
06-12 23:20:38.990 W/System.err(21213): 	at android.view.ViewGroup.layout(ViewGroup.java:6389)
06-12 23:20:38.990 W/System.err(21213): 	at android.widget.FrameLayout.layoutChildren(FrameLayout.java:332)
06-12 23:20:38.990 W/System.err(21213): 	at android.widget.FrameLayout.onLayout(FrameLayout.java:270)
06-12 23:20:38.990 W/System.err(21213): 	at android.view.View.layout(View.java:22844)
06-12 23:20:38.990 W/System.err(21213): 	at android.view.ViewGroup.layout(ViewGroup.java:6389)
06-12 23:20:38.990 W/System.err(21213): 	at android.widget.FrameLayout.layoutChildren(FrameLayout.java:332)
06-12 23:20:38.990 W/System.err(21213): 	at android.widget.FrameLayout.onLayout(FrameLayout.java:270)
06-12 23:20:38.990 W/System.err(21213): 	at android.view.View.layout(View.java:22844)
06-12 23:20:38.990 W/System.err(21213): 	at android.view.ViewGroup.layout(ViewGroup.java:6389)
06-12 23:20:38.990 W/System.err(21213): 	at androidx.constraintlayout.widget.ConstraintLayout.onLayout(SourceFile:67)
06-12 23:20:38.990 W/System.err(21213): 	at android.view.View.layout(View.java:22844)
06-12 23:20:38.990 W/System.err(21213): 	at android.view.ViewGroup.layout(ViewGroup.java:6389)
06-12 23:20:38.990 W/System.err(21213): 	at android.widget.FrameLayout.layoutChildren(FrameLayout.java:332)
06-12 23:20:38.990 W/System.err(21213): 	at android.widget.FrameLayout.onLayout(FrameLayout.java:270)
06-12 23:20:38.990 W/System.err(21213): 	at android.view.View.layout(View.java:22844)
06-12 23:20:38.990 W/System.err(21213): 	at android.view.ViewGroup.layout(ViewGroup.java:6389)
06-12 23:20:38.990 W/System.err(21213): 	at android.widget.FrameLayout.layoutChildren(FrameLayout.java:332)
06-12 23:20:38.990 W/System.err(21213): 	at android.widget.FrameLayout.onLayout(FrameLayout.java:270)
06-12 23:20:38.990 W/System.err(21213): 	at android.view.View.layout(View.java:22844)
06-12 23:20:38.990 W/System.err(21213): 	at android.view.ViewGroup.layout(ViewGroup.java:6389)
06-12 23:20:38.991 W/System.err(21213): 	at android.widget.FrameLayout.layoutChildren(FrameLayout.java:332)
06-12 23:20:38.991 W/System.err(21213): 	at android.widget.FrameLayout.onLayout(FrameLayout.java:270)
06-12 23:20:38.991 W/System.err(21213): 	at android.view.View.layout(View.java:22844)
06-12 23:20:38.991 W/System.err(21213): 	at android.view.ViewGroup.layout(ViewGroup.java:6389)
06-12 23:20:38.991 W/System.err(21213): 	at android.widget.FrameLayout.layoutChildren(FrameLayout.java:332)
06-12 23:20:38.991 W/System.err(21213): 	at android.widget.FrameLayout.onLayout(FrameLayout.java:270)
06-12 23:20:38.991 W/System.err(21213): 	at android.view.View.layout(View.java:22844)
06-12 23:20:38.991 W/System.err(21213): 	at android.view.ViewGroup.layout(ViewGroup.java:6389)
06-12 23:20:38.991 W/System.err(21213): 	at android.widget.FrameLayout.layoutChildren(FrameLayout.java:332)
06-12 23:20:38.991 W/System.err(21213): 	at android.widget.FrameLayout.onLayout(FrameLayout.java:270)
06-12 23:20:38.991 W/System.err(21213): 	at android.view.View.layout(View.java:22844)
06-12 23:20:38.991 W/System.err(21213): 	at android.view.ViewGroup.layout(ViewGroup.java:6389)
06-12 23:20:38.991 W/System.err(21213): 	at androidx.constraintlayout.widget.ConstraintLayout.onLayout(SourceFile:67)
06-12 23:20:38.991 W/System.err(21213): 	at android.view.View.layout(View.java:22844)
06-12 23:20:38.991 W/System.err(21213): 	at android.view.ViewGroup.layout(ViewGroup.java:6389)
06-12 23:20:38.991 W/System.err(21213): 	at android.widget.FrameLayout.layoutChildren(FrameLayout.java:332)
06-12 23:20:38.991 W/System.err(21213): 	at android.widget.FrameLayout.onLayout(FrameLayout.java:270)
06-12 23:20:38.991 W/System.err(21213): 	at android.view.View.layout(View.java:22844)
06-12 23:20:38.991 W/System.err(21213): 	at android.view.ViewGroup.layout(ViewGroup.java:6389)
06-12 23:20:38.991 W/System.err(21213): 	at android.widget.LinearLayout.setChildFrame(LinearLayout.java:1829)
06-12 23:20:38.991 W/System.err(21213): 	at android.widget.LinearLayout.layoutVertical(LinearLayout.java:1673)
06-12 23:20:38.991 W/System.err(21213): 	at android.widget.LinearLayout.onLayout(LinearLayout.java:1582)
06-12 23:20:38.992 W/System.err(21213): 	at android.view.View.layout(View.java:22844)
06-12 23:20:38.992 W/System.err(21213): 	at android.view.ViewGroup.layout(ViewGroup.java:6389)
06-12 23:20:38.992 W/System.err(21213): 	at android.widget.FrameLayout.layoutChildren(FrameLayout.java:332)
06-12 23:20:38.992 W/System.err(21213): 	at android.widget.FrameLayout.onLayout(FrameLayout.java:270)
06-12 23:20:38.992 W/System.err(21213): 	at com.android.internal.policy.DecorView.onLayout(DecorView.java:784)
06-12 23:20:38.992 W/System.err(21213): 	at android.view.View.layout(View.java:22844)
06-12 23:20:38.992 W/System.err(21213): 	at android.view.ViewGroup.layout(ViewGroup.java:6389)
06-12 23:20:38.992 W/System.err(21213): 	at android.view.ViewRootImpl.performLayout(ViewRootImpl.java:3475)
06-12 23:20:38.992 W/System.err(21213): 	at android.view.ViewRootImpl.performTraversals(ViewRootImpl.java:2943)
06-12 23:20:38.992 W/System.err(21213): 	at android.view.ViewRootImpl.doTraversal(ViewRootImpl.java:1948)
06-12 23:20:38.992 W/System.err(21213): 	at android.view.ViewRootImpl$TraversalRunnable.run(ViewRootImpl.java:8177)
06-12 23:20:38.992 W/System.err(21213): 	at android.view.Choreographer$CallbackRecord.run(Choreographer.java:972)
06-12 23:20:38.992 W/System.err(21213): 	at android.view.Choreographer.doCallbacks(Choreographer.java:796)
06-12 23:20:38.992 W/System.err(21213): 	at android.view.Choreographer.doFrame(Choreographer.java:731)
06-12 23:20:38.992 W/System.err(21213): 	at android.view.Choreographer$FrameDisplayEventReceiver.run(Choreographer.java:957)
06-12 23:20:38.992 W/System.err(21213): 	at android.os.Handler.handleCallback(Handler.java:938)
06-12 23:20:38.992 W/System.err(21213): 	at android.os.Handler.dispatchMessage(Handler.java:99)
06-12 23:20:38.992 W/System.err(21213): 	at android.os.Looper.loop(Looper.java:223)
06-12 23:20:38.992 W/System.err(21213): 	at android.app.ActivityThread.main(ActivityThread.java:7664)
06-12 23:20:38.992 W/System.err(21213): 	at java.lang.reflect.Method.invoke(Native Method)
06-12 23:20:38.992 W/System.err(21213): 	at com.android.internal.os.RuntimeInit$MethodAndArgsCaller.run(RuntimeInit.java:592)
06-12 23:20:38.992 W/System.err(21213): 	at com.android.internal.os.ZygoteInit.main(ZygoteInit.java:952)
06-12 23:20:39.000 D/stbdpc  (  403): STB_DPGetNumPaths[570]: num_paths: 1
06-12 23:20:39.004 W/System.err(21213): java.lang.IllegalArgumentException: width and height must be > 0
06-12 23:20:39.005 W/System.err(21213): 	at android.graphics.Bitmap.createBitmap(Bitmap.java:1113)
06-12 23:20:39.005 W/System.err(21213): 	at android.graphics.Bitmap.createBitmap(Bitmap.java:1080)
06-12 23:20:39.005 W/System.err(21213): 	at android.graphics.Bitmap.createBitmap(Bitmap.java:1030)
06-12 23:20:39.005 W/System.err(21213): 	at android.graphics.Bitmap.createBitmap(Bitmap.java:991)
06-12 23:20:39.005 W/System.err(21213): 	at com.hotstar.feature.login.profile.customview.CircleImageView.c(SourceFile:46)
06-12 23:20:39.005 W/System.err(21213): 	at com.hotstar.feature.login.profile.customview.CircleImageView.setImageDrawable(SourceFile:4)
06-12 23:20:39.005 W/System.err(21213): 	at coil.target.ImageViewTarget.f(SourceFile:3)
06-12 23:20:39.005 W/System.err(21213): 	at coil.target.GenericViewTarget.h(SourceFile:19)
06-12 23:20:39.005 W/System.err(21213): 	at coil.target.GenericViewTarget.c(SourceFile:1)
06-12 23:20:39.005 W/System.err(21213): 	at coil.RealImageLoader.c(SourceFile:255)
06-12 23:20:39.005 W/System.err(21213): 	at coil.RealImageLoader$enqueue$job$1.invokeSuspend(SourceFile:32)
06-12 23:20:39.005 W/System.err(21213): 	at kotlin.coroutines.jvm.internal.BaseContinuationImpl.resumeWith(SourceFile:9)
06-12 23:20:39.005 W/System.err(21213): 	at Yg.i.a(SourceFile:129)
06-12 23:20:39.005 W/System.err(21213): 	at S3.A.s(SourceFile:11)
06-12 23:20:39.005 W/System.err(21213): 	at kotlinx.coroutines.a.p0(SourceFile:81)
06-12 23:20:39.005 W/System.err(21213): 	at kotlinx.coroutines.d.a(SourceFile:18)
06-12 23:20:39.005 W/System.err(21213): 	at coil.RealImageLoader.b(SourceFile:10)
06-12 23:20:39.005 W/System.err(21213): 	at coil.request.ViewTargetRequestManager.onViewAttachedToWindow(SourceFile:13)
06-12 23:20:39.005 W/System.err(21213): 	at android.view.View.dispatchAttachedToWindow(View.java:20490)
06-12 23:20:39.005 W/System.err(21213): 	at android.view.ViewGroup.dispatchAttachedToWindow(ViewGroup.java:3496)
06-12 23:20:39.005 W/System.err(21213): 	at android.view.ViewGroup.dispatchAttachedToWindow(ViewGroup.java:3496)
06-12 23:20:39.005 W/System.err(21213): 	at android.view.ViewGroup.addViewInner(ViewGroup.java:5278)
06-12 23:20:39.006 W/System.err(21213): 	at android.view.ViewGroup.addView(ViewGroup.java:5064)
06-12 23:20:39.006 W/System.err(21213): 	at android.view.ViewGroup.addView(ViewGroup.java:5004)
06-12 23:20:39.006 W/System.err(21213): 	at androidx.recyclerview.widget.e.a(SourceFile:26)
06-12 23:20:39.006 W/System.err(21213): 	at androidx.recyclerview.widget.RecyclerView$l.m(SourceFile:243)
06-12 23:20:39.006 W/System.err(21213): 	at androidx.recyclerview.widget.RecyclerView$l.l(SourceFile:3)
06-12 23:20:39.006 W/System.err(21213): 	at androidx.leanback.widget.GridLayoutManager$b.b(SourceFile:42)
06-12 23:20:39.006 W/System.err(21213): 	at androidx.leanback.widget.S.b(SourceFile:58)
06-12 23:20:39.006 W/System.err(21213): 	at androidx.leanback.widget.GridLayoutManager.a1(SourceFile:26)
06-12 23:20:39.006 W/System.err(21213): 	at androidx.leanback.widget.GridLayoutManager.v0(SourceFile:1188)
06-12 23:20:39.006 W/System.err(21213): 	at androidx.recyclerview.widget.RecyclerView.r(SourceFile:74)
06-12 23:20:39.006 W/System.err(21213): 	at androidx.recyclerview.widget.RecyclerView.p(SourceFile:72)
06-12 23:20:39.006 W/System.err(21213): 	at androidx.recyclerview.widget.RecyclerView.onLayout(SourceFile:8)
06-12 23:20:39.006 W/System.err(21213): 	at android.view.View.layout(View.java:22844)
06-12 23:20:39.006 W/System.err(21213): 	at android.view.ViewGroup.layout(ViewGroup.java:6389)
06-12 23:20:39.006 W/System.err(21213): 	at androidx.constraintlayout.widget.ConstraintLayout.onLayout(SourceFile:67)
06-12 23:20:39.006 W/System.err(21213): 	at android.view.View.layout(View.java:22844)
06-12 23:20:39.006 W/System.err(21213): 	at android.view.ViewGroup.layout(ViewGroup.java:6389)
06-12 23:20:39.006 W/System.err(21213): 	at android.widget.FrameLayout.layoutChildren(FrameLayout.java:332)
06-12 23:20:39.006 W/System.err(21213): 	at android.widget.FrameLayout.onLayout(FrameLayout.java:270)
06-12 23:20:39.006 W/System.err(21213): 	at android.view.View.layout(View.java:22844)
06-12 23:20:39.006 W/System.err(21213): 	at android.view.ViewGroup.layout(ViewGroup.java:6389)
06-12 23:20:39.006 W/System.err(21213): 	at android.widget.FrameLayout.layoutChildren(FrameLayout.java:332)
06-12 23:20:39.006 W/System.err(21213): 	at android.widget.FrameLayout.onLayout(FrameLayout.java:270)
06-12 23:20:39.006 W/System.err(21213): 	at android.view.View.layout(View.java:22844)
06-12 23:20:39.006 W/System.err(21213): 	at android.view.ViewGroup.layout(ViewGroup.java:6389)
06-12 23:20:39.006 W/System.err(21213): 	at androidx.constraintlayout.widget.ConstraintLayout.onLayout(SourceFile:67)
06-12 23:20:39.006 W/System.err(21213): 	at android.view.View.layout(View.java:22844)
06-12 23:20:39.006 W/System.err(21213): 	at android.view.ViewGroup.layout(ViewGroup.java:6389)
06-12 23:20:39.006 W/System.err(21213): 	at android.widget.FrameLayout.layoutChildren(FrameLayout.java:332)
06-12 23:20:39.006 W/System.err(21213): 	at android.widget.FrameLayout.onLayout(FrameLayout.java:270)
06-12 23:20:39.006 W/System.err(21213): 	at android.view.View.layout(View.java:22844)
06-12 23:20:39.006 W/System.err(21213): 	at android.view.ViewGroup.layout(ViewGroup.java:6389)
06-12 23:20:39.006 W/System.err(21213): 	at android.widget.FrameLayout.layoutChildren(FrameLayout.java:332)
06-12 23:20:39.006 W/System.err(21213): 	at android.widget.FrameLayout.onLayout(FrameLayout.java:270)
06-12 23:20:39.006 W/System.err(21213): 	at android.view.View.layout(View.java:22844)
06-12 23:20:39.006 W/System.err(21213): 	at android.view.ViewGroup.layout(ViewGroup.java:6389)
06-12 23:20:39.007 W/System.err(21213): 	at android.widget.FrameLayout.layoutChildren(FrameLayout.java:332)
06-12 23:20:39.007 W/System.err(21213): 	at android.widget.FrameLayout.onLayout(FrameLayout.java:270)
06-12 23:20:39.007 W/System.err(21213): 	at android.view.View.layout(View.java:22844)
06-12 23:20:39.007 W/System.err(21213): 	at android.view.ViewGroup.layout(ViewGroup.java:6389)
06-12 23:20:39.007 W/System.err(21213): 	at android.widget.FrameLayout.layoutChildren(FrameLayout.java:332)
06-12 23:20:39.007 W/System.err(21213): 	at android.widget.FrameLayout.onLayout(FrameLayout.java:270)
06-12 23:20:39.007 W/System.err(21213): 	at android.view.View.layout(View.java:22844)
06-12 23:20:39.007 W/System.err(21213): 	at android.view.ViewGroup.layout(ViewGroup.java:6389)
06-12 23:20:39.007 W/System.err(21213): 	at android.widget.FrameLayout.layoutChildren(FrameLayout.java:332)
06-12 23:20:39.007 W/System.err(21213): 	at android.widget.FrameLayout.onLayout(FrameLayout.java:270)
06-12 23:20:39.007 W/System.err(21213): 	at android.view.View.layout(View.java:22844)
06-12 23:20:39.007 W/System.err(21213): 	at android.view.ViewGroup.layout(ViewGroup.java:6389)
06-12 23:20:39.007 W/System.err(21213): 	at androidx.constraintlayout.widget.ConstraintLayout.onLayout(SourceFile:67)
06-12 23:20:39.007 W/System.err(21213): 	at android.view.View.layout(View.java:22844)
06-12 23:20:39.007 W/System.err(21213): 	at android.view.ViewGroup.layout(ViewGroup.java:6389)
